x,y,tempo
371.086913409309, 537.416685527502, 12:39:32:853
368.256892447671, 539.020198280465, 12:39:32:864
363.272637449678, 541.661361758225, 12:39:32:875
358.989509564771, 544.651278863126, 12:39:32:887
359.287513708129, 545.505498231219, 12:39:32:897
358.809885558447, 545.276790622931, 12:39:32:908
358.01592649286, 544.121562376521, 12:39:32:921
357.217381843532, 543.466928338961, 12:39:32:931
357.722778674908, 544.544162477177, 12:39:32:941
354.750572117566, 547.045009138721, 12:39:32:951
351.723754170078, 551.78908656947, 12:39:32:962
224.580671092271, 1388.93453258719, 12:39:33:109
224.580671092271, 1388.93453258719, 12:39:33:118
278.874027860844, 1066.41201473396, 12:39:33:129
362.318499478072, 693.649141006443, 12:39:33:141
371.665505015007, 650.593329279206, 12:39:33:152
373.41617741643, 640.888460476863, 12:39:33:163
373.157051113294, 629.352364055779, 12:39:33:176
375.08650673668, 613.018587438706, 12:39:33:186
377.553182362946, 600.613229346979, 12:39:33:197
377.538695603008, 593.315038029071, 12:39:33:209
378.621028384221, 572.950033110344, 12:39:33:220
378.635759520745, 566.020732136782, 12:39:33:230
369.964272528854, 550.771027841643, 12:39:33:242
369.555795564475, 547.948726591418, 12:39:33:252
369.227140280269, 549.869572183592, 12:39:33:262
370.511303796321, 550.323168665624, 12:39:33:274
381.649495613797, 542.918346184348, 12:39:33:287
387.304435795034, 539.764885492044, 12:39:33:297
395.563919401811, 537.385709440247, 12:39:33:309
403.961345999434, 535.308674816001, 12:39:33:320
425.043818187579, 527.779972611425, 12:39:33:331
432.824973479421, 526.683930669347, 12:39:33:342
443.761995167261, 524.955034846551, 12:39:33:353
450.867052313584, 523.307001416677, 12:39:33:364
454.111528982227, 522.028698055041, 12:39:33:375
455.174465869085, 522.352486669678, 12:39:33:386
456.659134314104, 521.761119200152, 12:39:33:396
456.920961532615, 521.646060333779, 12:39:33:408
456.238399874628, 520.609619165596, 12:39:33:419
456.428831800517, 519.780727938604, 12:39:33:430
456.812420761259, 519.733794251385, 12:39:33:442
459.798831892065, 517.946065305045, 12:39:33:453
461.126136665476, 517.006896450446, 12:39:33:463
460.690257431892, 517.844278080915, 12:39:33:474
459.365148716024, 517.28242450631, 12:39:33:485
458.708260418915, 518.037495398253, 12:39:33:496
458.075384242035, 519.09528649795, 12:39:33:508
455.982854266622, 526.177081298969, 12:39:33:519
455.424567415596, 527.589015911798, 12:39:33:530
450.837800425735, 535.764148723506, 12:39:33:542
450.285898323929, 533.960431485621, 12:39:33:552
449.539622034437, 530.895520664501, 12:39:33:563
445.48363278759, 526.26291821642, 12:39:33:575
440.860833955517, 523.311641093204, 12:39:33:586
440.614989213991, 523.267354111502, 12:39:33:596
439.8282584113, 521.937659377774, 12:39:33:608
441.327460068654, 522.737687605936, 12:39:33:619
441.258275766223, 523.035142463659, 12:39:33:630
440.246999170805, 524.166139658857, 12:39:33:642
439.841690353937, 523.113259840315, 12:39:33:653
438.304689170956, 523.320834071226, 12:39:33:664
437.419682718904, 523.045530794237, 12:39:33:675
437.386024509386, 518.954297916795, 12:39:33:686
437.381821037714, 518.238988410875, 12:39:33:695
435.954929999689, 517.022429620522, 12:39:33:706
435.941999964357, 516.628871743305, 12:39:33:719
436.573272541308, 517.634215991151, 12:39:33:730
437.253684566539, 518.176238294508, 12:39:33:742
441.065631662328, 521.447580245325, 12:39:33:753
442.094619065181, 522.374033930428, 12:39:33:764
442.92467276313, 522.996455578635, 12:39:33:774
443.727051147128, 523.682571231108, 12:39:33:787
443.695170698426, 523.372643796492, 12:39:33:797
444.253069537481, 523.666662173948, 12:39:33:808
442.936890364369, 519.701166316729, 12:39:33:819
