x,y,tempo
399.348763940136, 332.542617617816, 12:43:53:325
399.153977204797, 332.298945764071, 12:43:53:335
400.246232512538, 333.408116335772, 12:43:53:346
400.36692726297, 333.381827251265, 12:43:53:358
400.474717379959, 333.986006387091, 12:43:53:367
400.932991341693, 337.541391352456, 12:43:53:379
401.470704797009, 336.154439530938, 12:43:53:390
401.374502586003, 333.439166625897, 12:43:53:402
401.266232881594, 333.292646444106, 12:43:53:413
400.363045437139, 333.588804976613, 12:43:53:423
398.02990512547, 329.993629015912, 12:43:53:435
381.844428508644, 336.277965673332, 12:43:53:447
375.787116494103, 338.562055391483, 12:43:53:457
376.59671770195, 338.254272429968, 12:43:53:468
375.500057730793, 338.817767328969, 12:43:53:482
364.6200110911, 343.391091077324, 12:43:53:490
362.578897336663, 344.901415049898, 12:43:53:501
359.311939493279, 347.957721900217, 12:43:53:513
363.628225132707, 349.956867827694, 12:43:53:525
359.737723186518, 349.297650490415, 12:43:53:534
360.268542942127, 350.075502590652, 12:43:53:545
361.695694086136, 349.242309486218, 12:43:53:558
362.254645272947, 349.607463076002, 12:43:53:569
362.483492795333, 349.9569574958, 12:43:53:579
363.909389161281, 348.856864049836, 12:43:53:590
364.901854144436, 346.633734703056, 12:43:53:600
364.473850150662, 345.596168644105, 12:43:53:613
364.312428362846, 345.867463140852, 12:43:53:623
362.35925040983, 346.06358400657, 12:43:53:635
362.097763281237, 346.621697322432, 12:43:53:646
363.287469385522, 345.278292836653, 12:43:53:657
359.65632959694, 344.387245675965, 12:43:53:668
358.345554817361, 342.961222162799, 12:43:53:679
351.357970445619, 334.040478624325, 12:43:53:690
333.313246083702, 298.004474307037, 12:43:53:700
327.670860439363, 279.965171925112, 12:43:53:713
324.249475278004, 270.747753934224, 12:43:53:724
321.636424718956, 264.013908827282, 12:43:53:735
320.04206814919, 258.016951160935, 12:43:53:746
315.063349156342, 242.039919779007, 12:43:53:758
315.156282552023, 234.946765948822, 12:43:53:768
315.126207686345, 233.311502267052, 12:43:53:780
314.76949081437, 233.340194471555, 12:43:53:792
314.216861744102, 230.491506605616, 12:43:53:800
313.482760531103, 229.964291150861, 12:43:53:812
311.620683033694, 228.507553581981, 12:43:53:822
310.585890040018, 228.321565024749, 12:43:53:835
308.370439692028, 227.286732781802, 12:43:53:846
307.863603509501, 226.96843198892, 12:43:53:857
307.800470714212, 223.678196564302, 12:43:53:868
308.557866772114, 221.884340874729, 12:43:53:879
309.560716690011, 220.885788963661, 12:43:53:890
309.692365824467, 220.558358783708, 12:43:53:900
310.06068603291, 218.549610160894, 12:43:53:913
311.922084188891, 207.19461504093, 12:43:53:923
312.165719281032, 206.438010229645, 12:43:53:934
312.51327632998, 205.68959619859, 12:43:53:946
313.979235498663, 205.658851157429, 12:43:53:958
314.845057008534, 204.497971407917, 12:43:53:968
315.139458817102, 203.8544409803, 12:43:53:980
314.98184414544, 202.207348145294, 12:43:53:992
312.351195080305, 201.582424666079, 12:43:54:000
311.983052874982, 202.159683990061, 12:43:54:012
312.658697827285, 203.334471800349, 12:43:54:022
313.303827050401, 204.935559956978, 12:43:54:033
313.542461248678, 205.819182229954, 12:43:54:045
313.541499652166, 207.82895301098, 12:43:54:056
313.876491254486, 208.862465164243, 12:43:54:068
313.908958058481, 208.933070602762, 12:43:54:080
314.149750731517, 208.652580903758, 12:43:54:091
314.819220144262, 208.989986436714, 12:43:54:101
316.725069873081, 207.966414241875, 12:43:54:113
317.21751805175, 209.527924438197, 12:43:54:124
317.23911150025, 209.567886608016, 12:43:54:133
317.649216537046, 208.33887827616, 12:43:54:145
317.781976178353, 208.411712626478, 12:43:54:157
318.895180475425, 209.018356136522, 12:43:54:168
319.322074084218, 208.5936921837, 12:43:54:179
319.390856170757, 208.49599109678, 12:43:54:191
319.581455619095, 207.564101297893, 12:43:54:200
320.337915714068, 207.01021336305, 12:43:54:212
320.119584385024, 206.739344377465, 12:43:54:224
321.457637307094, 205.39105130624, 12:43:54:233
322.037943126656, 205.295028450769, 12:43:54:245
323.042100287594, 204.757960243559, 12:43:54:256
324.525616780333, 205.108977168088, 12:43:54:268
325.143728978686, 205.752456355711, 12:43:54:278
325.84405902029, 206.344795686167, 12:43:54:291
325.95552712763, 206.656702802403, 12:43:54:301
325.485598623731, 206.535280973269, 12:43:54:313
324.118101387286, 206.564992838698, 12:43:54:324
323.925758216298, 206.613582828611, 12:43:54:334
324.453057936704, 206.607070084016, 12:43:54:346
324.997653406167, 206.963251303384, 12:43:54:356
325.488982090145, 207.27190370592, 12:43:54:367
326.89980453855, 207.742647520991, 12:43:54:379
326.22727074771, 207.300075654429, 12:43:54:390
326.206862376351, 206.952498261363, 12:43:54:401
326.359589196183, 205.700487356024, 12:43:54:411
327.346213930649, 206.180344805338, 12:43:54:421
326.614908513478, 203.558885005222, 12:43:54:434
327.187921277883, 204.902313878941, 12:43:54:445
326.749266019953, 201.723749355897, 12:43:54:456
326.405781081805, 200.58781571999, 12:43:54:466
325.889997310858, 198.804102299819, 12:43:54:478
325.747177409615, 198.609846125853, 12:43:54:491
325.313474409895, 196.962864387195, 12:43:54:502
324.970453482493, 196.771131349855, 12:43:54:512
324.008054649142, 196.305331419157, 12:43:54:524
324.577820311957, 196.14223219652, 12:43:54:534
325.305339480356, 197.538468768608, 12:43:54:546
325.552267178047, 197.792227899362, 12:43:54:557
325.008497502688, 196.407322067602, 12:43:54:567
324.985349859423, 196.46001088877, 12:43:54:578
324.879462965537, 196.253863480656, 12:43:54:591
324.106316565029, 197.503715394949, 12:43:54:601
323.652076017004, 197.866169862755, 12:43:54:612
323.477854273272, 197.710838893188, 12:43:54:627
319.861862665828, 199.752145957972, 12:43:54:634
317.077290960904, 200.707690267635, 12:43:54:645
314.432644729147, 201.127944685389, 12:43:54:656
315.110590311422, 201.100829530618, 12:43:54:666
313.349636389528, 199.978003813528, 12:43:54:677
312.58605013707, 200.133132280054, 12:43:54:690
310.574415309221, 200.558985515217, 12:43:54:701
310.385912103849, 200.656299343578, 12:43:54:712
309.44594289274, 201.10529691557, 12:43:54:724
309.609103430325, 201.020807119813, 12:43:54:734
307.280228104288, 200.804232156681, 12:43:54:746
307.599936064287, 200.540023965042, 12:43:54:757
307.146736033182, 200.550463281156, 12:43:54:767
307.385391939563, 200.853146856866, 12:43:54:779
307.571347019442, 201.095678735128, 12:43:54:790
308.496312097553, 201.117088231723, 12:43:54:799
308.870966410723, 200.718500145281, 12:43:54:812
308.410712006918, 200.167643269232, 12:43:54:824
307.948216999747, 198.775669848461, 12:43:54:833
307.625833008144, 197.017035553121, 12:43:54:845
306.884064837445, 195.383162703316, 12:43:54:855
304.570232839333, 199.486905130596, 12:43:54:865
259.371562279507, 168.775635258401, 12:43:54:966
276.795489757428, 169.562537130769, 12:43:54:977
276.795489757428, 169.562537130769, 12:43:54:988
276.795489757428, 169.562537130769, 12:43:54:999
253.595654925209, 231.733762386427, 12:43:55:011
216.769239555088, 319.681764387782, 12:43:55:021
221.239133681958, 312.71407147808, 12:43:55:033
284.287935537517, 169.44977279621, 12:43:55:045
281.220787682225, 177.142636567917, 12:43:55:055
281.93759875776, 185.651636273776, 12:43:55:067
283.54047960772, 189.56523785719, 12:43:55:078
285.77384779741, 185.381503924561, 12:43:55:089
285.678364938135, 191.405288453237, 12:43:55:100
285.158036712426, 194.037819534749, 12:43:55:111
295.227567464897, 171.947066622767, 12:43:55:121
305.331229753235, 156.438192301697, 12:43:55:134
302.859359622451, 160.446782067406, 12:43:55:145
311.697410743883, 156.15143183254, 12:43:55:156
326.002868407414, 160.081902574347, 12:43:55:167
333.939815037595, 161.053108966116, 12:43:55:178
338.865763615485, 161.259736488584, 12:43:55:189
356.417872881524, 167.116386262091, 12:43:55:200
377.971106895062, 174.738195935954, 12:43:55:212
385.717827862306, 177.411429181596, 12:43:55:222
412.466839644962, 189.404014363607, 12:43:55:233
412.989464778275, 190.320296086458, 12:43:55:245
413.041475267713, 190.379809187777, 12:43:55:256
413.113722470796, 185.99888880933, 12:43:55:266
412.180013901764, 185.820389205979, 12:43:55:277
412.180422648315, 186.780239022981, 12:43:55:290
411.979993236818, 187.888760853519, 12:43:55:300
411.537359125355, 189.029329995195, 12:43:55:310
414.160748195651, 189.142221605584, 12:43:55:322
415.442009013323, 188.625635448159, 12:43:55:332
420.135703512716, 186.454920634765, 12:43:55:344
419.421213393671, 186.445776226784, 12:43:55:357
425.490459937313, 187.959745106921, 12:43:55:366
458.420192910619, 197.00429433121, 12:43:55:377
467.534130984488, 197.807957999293, 12:43:55:390
472.819377856835, 198.483970956932, 12:43:55:400
485.989659652653, 201.296665484658, 12:43:55:412
488.482543049748, 202.194143338898, 12:43:55:423
492.691762605541, 203.387435302693, 12:43:55:433
494.840534326037, 203.938853448221, 12:43:55:444
495.280742554336, 204.245523955985, 12:43:55:456
495.692969305368, 205.307413465637, 12:43:55:466
495.692284558216, 205.236104751149, 12:43:55:479
495.664724388723, 204.203210210858, 12:43:55:490
495.144923308937, 204.593343323655, 12:43:55:500
496.742667823031, 206.152760476817, 12:43:55:512
497.183998342768, 206.472342392425, 12:43:55:523
498.820353187165, 208.254801133319, 12:43:55:533
499.985201714192, 209.606726606311, 12:43:55:544
500.233364375719, 209.815756919703, 12:43:55:555
500.28008144773, 209.825187873934, 12:43:55:567
500.564501576482, 209.470825888641, 12:43:55:578
501.022225510188, 209.900479693181, 12:43:55:590
501.672289307862, 210.196503827257, 12:43:55:600
502.731568947113, 211.601111764528, 12:43:55:612
502.547580278621, 211.139997163239, 12:43:55:623
504.238837025957, 213.757017514887, 12:43:55:632
505.302462858901, 214.417514072912, 12:43:55:645
505.453341057318, 214.975796316212, 12:43:55:657
504.907544734556, 211.99875029471, 12:43:55:667
503.936060155212, 209.12883492621, 12:43:55:679
504.145042916093, 208.794383646157, 12:43:55:690
504.032531573077, 210.066324763722, 12:43:55:700
504.948018932379, 212.196785367939, 12:43:55:711
505.764652728732, 214.225073291126, 12:43:55:723
505.803644456871, 213.947808181215, 12:43:55:733
505.142979397381, 212.632533093095, 12:43:55:744
504.617897405082, 211.616718578781, 12:43:55:755
503.875702319349, 210.820021339261, 12:43:55:765
475.62417897958, 218.666087963625, 12:43:55:778
472.392510952627, 219.512172220435, 12:43:55:789
469.294797161425, 220.482499147975, 12:43:55:800
467.03458532798, 220.897929778968, 12:43:55:812
458.997393903672, 223.020951538863, 12:43:55:822
457.741715328598, 222.656336046517, 12:43:55:833
456.413223862846, 222.827752938107, 12:43:55:844
456.680486620186, 221.425255526715, 12:43:55:856
456.959538498851, 221.289012989807, 12:43:55:866
456.736344154443, 219.553619386712, 12:43:55:878
457.227804891187, 219.793965927435, 12:43:55:888
458.165949879975, 220.013771640172, 12:43:55:898
458.685109366865, 220.527091435826, 12:43:55:909
458.79460198788, 220.329817604395, 12:43:55:921
459.609907394272, 220.388141511998, 12:43:55:933
461.229460826684, 220.234264716127, 12:43:55:944
461.705258373476, 220.394047550264, 12:43:55:955
461.850491772013, 220.396184987777, 12:43:55:965
461.992014613774, 220.837607502336, 12:43:55:977
462.854877585932, 220.114514865641, 12:43:55:989
463.733972765158, 220.181943902565, 12:43:55:999
488.939984563032, 220.084005838671, 12:43:56:011
498.9928940916, 218.804639949115, 12:43:56:022
502.210406345446, 217.785795553338, 12:43:56:038
505.940498061369, 217.442122961894, 12:43:56:044
507.877754157459, 217.342722840015, 12:43:56:056
509.293463676276, 217.622617284995, 12:43:56:066
510.949814447069, 215.376159620302, 12:43:56:078
511.260687655473, 214.085912214325, 12:43:56:090
510.635189516419, 214.71615121059, 12:43:56:107
510.500916898855, 214.733440847844, 12:43:56:110
511.684407571986, 220.300378076576, 12:43:56:121
511.560743804834, 219.523273024076, 12:43:56:131
513.175555763973, 223.317103663702, 12:43:56:143
513.391826283269, 224.142589897191, 12:43:56:156
513.460118059576, 224.165941277288, 12:43:56:166
512.949034090533, 223.11769131822, 12:43:56:177
513.471634520832, 225.361022475359, 12:43:56:188
513.12719547239, 225.925441562848, 12:43:56:198
512.506572984898, 225.504175844963, 12:43:56:210
511.823991022649, 224.321351911041, 12:43:56:222
511.634468009801, 224.45797319082, 12:43:56:233
511.007555910929, 224.883052828711, 12:43:56:244
511.154133049525, 224.55745755888, 12:43:56:255
511.832249697031, 222.208195278367, 12:43:56:265
511.816557100719, 221.65330938384, 12:43:56:278
511.763110748655, 221.807047339908, 12:43:56:289
511.670309391636, 222.180588455843, 12:43:56:298
511.855032021575, 224.416565779625, 12:43:56:311
511.93054211969, 224.12605899526, 12:43:56:322
512.538302853416, 223.34856618783, 12:43:56:333
516.295345203134, 221.614267766186, 12:43:56:343
517.025068882212, 221.855885237013, 12:43:56:355
519.726052778525, 222.014092351266, 12:43:56:366
520.911890439837, 221.957419055307, 12:43:56:378
520.986997131071, 221.905660792068, 12:43:56:389
523.860641033262, 222.360239068682, 12:43:56:399
525.880531705607, 222.573122550642, 12:43:56:410
528.939853108019, 224.298941896187, 12:43:56:422
531.431079835152, 225.443873193888, 12:43:56:433
535.213530912015, 224.620331647722, 12:43:56:445
535.272580349848, 224.542569442133, 12:43:56:456
534.492071635217, 223.357048107771, 12:43:56:466
534.246566180215, 222.87411449122, 12:43:56:478
534.368785792624, 219.737081081031, 12:43:56:489
534.401403213878, 218.113806542865, 12:43:56:498
534.148061519218, 217.030579441874, 12:43:56:512
534.418825168096, 218.598066741241, 12:43:56:521
533.845961693457, 216.814309444892, 12:43:56:532
529.919556916688, 220.631240093611, 12:43:56:545
529.773423698292, 220.817993944466, 12:43:56:555
530.847729315739, 219.220782063727, 12:43:56:566
531.00048974986, 218.447108957205, 12:43:56:578
527.603450656675, 220.551802856128, 12:43:56:589
489.746987246312, 232.58261271427, 12:43:56:599
488.144216383762, 233.118285862362, 12:43:56:610
479.231145386971, 234.409430168551, 12:43:56:621
478.895406070223, 233.603505227306, 12:43:56:631
477.4897953607, 233.794834953509, 12:43:56:645
471.784898817151, 234.691730665453, 12:43:56:655
470.999491391846, 232.401810491746, 12:43:56:666
469.590509867936, 231.482284677179, 12:43:56:678
468.860551379514, 230.482322202931, 12:43:56:689
467.632765230399, 226.171814874657, 12:43:56:698
466.558951837748, 221.378548142247, 12:43:56:711
466.404210143481, 220.506481990401, 12:43:56:721
465.531124319867, 219.968436328728, 12:43:56:733
465.821663857709, 219.831126371659, 12:43:56:744
466.39366821034, 219.831860251368, 12:43:56:755
469.062592406601, 221.454775078147, 12:43:56:766
484.380652989987, 222.229634520598, 12:43:56:778
488.734179107266, 220.245532796271, 12:43:56:790
488.648626770952, 217.0132399039, 12:43:56:799
489.222716901214, 216.62373625397, 12:43:56:811
